ID	VALUE
1553139_s_at	23.411963
1553140_at	12.892929
1553141_at	13.420112
1553142_at	7.802763
1553145_at	19.978416
1553146_at	9.815211
1553147_at	8.331376
1553148_a_at	12.862176
1553150_at	10.292689
1553151_at	9.401514
1553153_at	28.346737
1553155_x_at	11.458713
1553156_at	29.894428
1553157_at	20.509012
1553158_at	63.220959
1553159_at	59.180614
1553162_x_at	74.254463
1553163_at	34.779545
1553165_at	13.567404
1553166_at	69.156563
1553167_a_at	15.39511
1553168_at	23.789017
1553169_at	27.818361
1553171_x_at	12.354076
1553172_at	99.618401
1553174_at	43.561073
1553175_s_at	13.39757
1553176_at	10.8202
1553177_at	10.203235
1553178_a_at	67.345695
1553179_at	13.026989
1553180_at	6.534081
1553181_at	29.954391
1553183_at	8.592981
1553185_at	204.91777
1553186_x_at	136.299927
1553188_s_at	16.242271
1553190_s_at	51.767845
1553191_at	14.06146
1553192_at	7.485342
1553193_at	8.756577
1553194_at	9.280553
1553196_a_at	12.636887
1553197_at	7.905975
1553199_at	8.885352
1553202_at	13.547866
1553204_at	35.350754
1553205_at	59.81142
1553207_at	41.356388
1553208_s_at	8.719748
1553209_at	26.513693
1553211_at	15.586394
1553212_at	50.989079
1553213_a_at	11.107068
1553214_a_at	7.186591
1553215_s_at	17.837656
1553216_at	11.770575
1553217_s_at	12.542473
1553218_a_at	70.849716
1553219_a_at	9.099548
1553220_at	12.393758
1553221_at	20.740538
1553222_at	204.423523
1553224_at	7.899669
1553225_s_at	14.550484
1553226_at	15.213277
1553227_s_at	37.82193
1553228_at	8.463429
1553229_at	16.445234
1553232_at	25.359617
1553234_at	32.397327
1553235_at	22.951996
1553237_x_at	24.395823
1553238_a_at	74.662163
1553239_at	33.431145
1553241_at	10.914631
1553243_at	12.052398
1553244_at	9.60535
1553246_a_at	44.190422
1553247_a_at	6.967132
1553248_at	39.041134
1553249_at	10.250391
1553252_a_at	26.379414
1553253_at	75.74749
1553254_at	10.243118
1553255_at	12.454867
1553257_at	32.062298
1553258_at	19.825706
1553260_s_at	7.537416
1553261_x_at	7.572747
1553262_a_at	141.334625
1553263_at	93.564774
1553264_a_at	63.159443
1553265_at	14.238467
1553266_at	7.943892
1553267_a_at	12.56182
1553268_at	18.585218
1553269_at	24.967249
1553271_at	6.89458
1553272_at	35.951717
1553274_a_at	331.131256
1553275_s_at	8.173908
1553276_at	11.290766
1553277_at	7.463606
1553279_at	64.358879
1553280_at	15.345297
1553281_at	20.966778
1553282_at	14.378917
1553284_s_at	15.039415
1553285_s_at	10.373528
1553286_at	56.959072
1553288_a_at	21.167536
1553292_s_at	96.615982
1553293_at	12.673232
1553295_at	9.211913
1553296_at	9.163036
1553297_a_at	38.074005
1553298_at	7.773439
1553299_at	13.360931
1553300_a_at	16.560749
1553301_a_at	9.846366
1553303_at	40.933388
1553304_at	38.941891
1553306_at	12.597065
1553310_at	11.652259
1553311_at	6.860672
1553313_s_at	24.971619
1553314_a_at	13.423397
1553315_at	9.927181
1553316_at	11.228401
1553317_s_at	10.384002
1553318_at	20.088005
1553319_at	10.026983
1553320_s_at	8.06097
1553321_a_at	7.989669
1553322_s_at	25.400248
1553323_a_at	12.752689
1553325_at	16.585089
1553326_at	8.598174
1553327_a_at	13.422401
1553328_a_at	18.883196
1553329_at	9.257783
1553330_at	8.299169
1553333_at	8.161969
1553335_x_at	10.479563
1553336_a_at	11.194642
1553338_at	31.036612
1553340_s_at	33.883415
1553341_at	14.313133
1553344_at	6.922148
1553346_a_at	18.283182
1553347_s_at	14.197893
1553348_a_at	25.912079
1553349_at	13.949752
1553350_at	19.227453
1553351_at	19.102365
1553352_x_at	17.961988
1553354_a_at	13.925365
1553355_at	17.875811
1553356_at	7.881447
1553357_at	8.232654
1553359_at	225.005005
1553361_x_at	77.587296
1553362_at	6.686649
1553363_at	24.459818
1553364_at	10.040462
1553365_at	8.803621
1553366_s_at	59.770573
1553367_a_at	49.682301
1553369_at	17.840555
1553371_at	14.608065
1553372_at	22.801336
1553373_at	12.732368
1553374_at	7.653324
1553375_at	18.448818
1553376_a_at	10.564219
1553378_a_at	9.721793
1553380_at	7.657831
1553383_at	8.998552
1553385_at	41.23037
1553386_at	11.040943
1553387_at	14.467499
1553388_at	13.696903
1553389_at	12.867584
1553390_at	17.312021
1553391_at	9.9162
1553392_at	8.365213
1553394_a_at	8.570379
1553395_a_at	18.186123
1553396_a_at	47.349167
1553397_at	61.773544
1553398_at	8.073263
1553399_a_at	67.515678
1553400_a_at	15.416022
1553401_at	7.744967
1553402_a_at	8.868716
1553403_at	24.698589
1553405_a_at	14.383308
1553407_at	14.549207
1553409_at	9.076941
1553410_a_at	15.098261
1553411_s_at	14.69371
1553412_at	26.236454
1553413_at	14.235163
1553415_at	9.736567
1553417_at	16.130322
1553418_a_at	13.440665
1553420_at	10.383361
1553422_s_at	24.726265
1553423_a_at	33.371643
1553424_at	13.221142
1553425_at	23.194811
1553426_at	15.557835
1553427_at	36.337723
1553428_at	8.052887
1553429_at	19.171103
1553430_a_at	15.377542
1553432_s_at	18.945187
1553433_at	7.703426
1553434_at	8.571317
1553435_at	28.166492
1553436_at	8.847245
1553437_at	27.392328
1553438_at	72.897568
1553439_at	28.800631
1553440_at	8.306395
1553441_at	7.069009
1553442_a_at	12.018065
1553443_at	12.703544
1553444_a_at	62.343567
1553446_at	9.33976
1553447_at	17.138485
1553448_at	9.294073
1553449_at	27.230337
1553450_s_at	11.331296
1553451_at	13.657601
1553452_at	12.052521
1553453_at	25.639605
1553454_at	12.179302
1553456_at	17.523582
1553457_at	57.206734
1553458_at	17.321997
1553459_at	13.188968
1553460_at	16.3286
1553461_at	9.621944
1553462_at	8.239
1553464_at	75.483566
1553465_a_at	11.875903
1553466_at	24.428169
1553467_at	13.324307
1553468_at	8.530004
1553470_at	17.622917
1553471_at	9.899721
1553472_at	12.056516
1553474_at	7.741787
1553475_at	13.858108
1553478_at	14.500234
1553479_at	36.665451
1553482_at	10.591839
1553483_at	33.990711
1553484_at	8.991526
1553485_at	19.460489
1553486_a_at	12.114273
1553488_at	18.006081
1553489_a_at	14.864811
1553491_at	15.643462
1553492_a_at	27.76716
1553493_a_at	13.304493
1553494_at	8.07645
1553497_at	8.915461
1553498_at	17.312557
1553499_s_at	49.270355
1553500_at	13.313292
1553502_a_at	15.675274
1553504_at	19.064859
1553505_at	23.499722
1553506_at	13.902842
1553507_a_at	27.009113
1553508_at	11.605014
1553510_s_at	119.673439
1553511_at	32.923161
1553512_at	21.249125
1553513_at	10.050967
1553514_a_at	11.963535
1553515_at	12.846354
1553517_at	21.847546
1553518_at	27.94714
1553519_at	8.522855
1553521_at	15.443844
1553523_at	20.374134
1553524_at	8.332093
1553525_at	21.232437
1553526_at	19.27393
1553527_at	20.185699
1553528_a_at	75.732948
1553529_at	13.560542
1553530_a_at	2847.683838
1553531_at	19.674091
1553532_a_at	23.477365
1553533_at	16.023153
1553534_at	14.519603
1553535_a_at	356.484161
1553536_at	11.706972
1553537_at	18.300846
1553538_s_at	6536.862793
1553539_at	21.049517
1553540_a_at	45.237995
1553541_at	14.816859
1553542_at	69.098495
1553544_at	23.611069
1553545_at	18.13015
1553546_at	7.074333
1553547_at	9.865528
1553549_at	13.09982
1553550_at	12.847718
1553551_s_at	11037.42871
1553552_at	17.863091
1553553_at	10.22243
1553555_at	15.971144
1553556_at	8.227111
1553558_at	15.62983
1553559_at	20.80344
1553560_at	13.870341
1553561_at	9.096002
1553562_at	28.048958
1553564_at	9.986776
1553565_s_at	21.499485
1553566_at	42.103256
1553567_s_at	13249.07715
1553568_a_at	14.835058
1553569_at	12748.63574
1553570_x_at	13632.82813
1553572_a_at	65.957504
1553573_s_at	15.05069
1553574_at	11.245231
1553575_at	154.490005
1553579_a_at	8.495512
1553581_s_at	376.974854
1553582_a_at	19.141537
1553583_a_at	38.282684
1553584_at	33.257793
1553585_a_at	14.747627
1553586_at	38.141575
1553587_a_at	325.870361
1553588_at	15477.05566
1553589_a_at	27.972452
1553590_at	45.539349
1553591_at	31.463425
1553592_x_at	30.461861
1553593_a_at	29.018728
1553594_a_at	26.846121
1553599_a_at	9.204278
1553600_at	32.192699
1553601_a_at	10.66327
1553602_at	23.777445
1553603_s_at	30.108992
1553604_at	7.310839
1553605_a_at	10.813351
1553607_at	8.502889
1553608_a_at	11.170278
1553611_s_at	39.830215
1553612_at	16.581806
1553613_s_at	11.720656
1553614_a_at	11.822677
1553618_at	13.292561
1553619_a_at	13.822565
1553620_at	9.886931
1553622_a_at	11.6571
1553623_at	12.979835
1553625_at	7.230978
1553626_a_at	16.461506
1553627_s_at	10.177249
1553629_a_at	28.576361
1553630_at	7.585189
1553633_s_at	12.712937
1553634_a_at	14.203295
1553635_s_at	17.82445
1553636_at	7.743114
1553637_s_at	22.846714
1553639_a_at	47.610699
1553640_at	19.305489
1553641_a_at	23.481802
1553642_at	79.399864
1553644_at	16.31093
1553645_at	9.919933
1553646_at	9.377906
1553647_at	68.854561
1553651_at	9.474595
1553652_a_at	13.299804
1553654_at	8.239802
1553655_at	10.244672
1553656_at	71.366707
1553657_at	99.234192
1553658_at	22.731123
1553660_at	28.568205
1553661_a_at	9.626059
1553663_a_at	160.153915
1553666_at	11.600844
1553668_at	26.55813
1553670_at	18.370596
1553672_at	49.341137
1553673_at	14.236908
1553674_at	9.923374
1553675_at	15.15605
1553677_a_at	278.411499
1553678_a_at	2016.195557
1553679_s_at	20.736214
1553681_a_at	40.291882
1553682_at	9.319719
1553683_s_at	12.126868
1553684_at	9.009543
1553685_s_at	18.755377
1553686_at	25.161627
1553688_at	36.587032
1553689_s_at	117.772858
1553690_at	19.992641
1553691_at	10.66977
1553693_s_at	17.889069
1553694_a_at	17.662298
1553695_a_at	84.381958
1553696_s_at	32.53056
1553697_at	7.107549
1553698_a_at	8.644002
1553701_a_at	24.137737
1553702_at	48.971561
1553703_at	159.109283
1553704_x_at	93.473969
1553705_a_at	15.453642
1553706_at	10.348343
1553708_at	8.700717
1553709_a_at	157.252472
1553710_at	11.042157
1553711_a_at	9.051662
1553713_a_at	60.778862
1553715_s_at	399.676544
1553717_at	40.830902
1553718_at	181.676559
1553719_s_at	17.407457
1553720_a_at	38.893604
1553721_at	8.404601
1553722_s_at	8.879577
1553723_at	14.446169
1553725_s_at	19.010067
1553726_s_at	8.894996
1553727_at	39.412266
1553728_at	154.042679
1553729_s_at	16.145233
1553730_x_at	55.402637
1553732_s_at	68.017662
1553734_at	16.706457
1553736_at	11.935669
1553739_at	8.426341
1553740_a_at	23.534613
1553741_at	18.392082
1553743_at	50.60714
1553746_a_at	9.037926
1553747_at	12.641294
1553749_at	13.186917
1553750_a_at	19.019842
1553752_at	27.790386
1553755_at	76.153717
1553756_at	18.717743
1553757_at	17.081215
1553759_at	9.676251
1553761_at	17.202278
1553764_a_at	475.231842
1553765_a_at	7.067906
1553768_a_at	80.441139
1553769_at	14.277089
1553770_a_at	63.299007
1553772_at	12.255803
1553775_at	18.0446
1553776_at	7.715937
1553778_at	55.402637
1553780_at	71.542229
1553781_at	7.124048
1553785_at	7.487226
1553787_at	39.668762
1553789_a_at	25.170511
1553792_at	7.149399
1553793_a_at	10.997771
1553794_at	10.048674
1553796_at	13.209543
1553797_a_at	8.700717
1553798_a_at	10.189361
1553799_at	8.430293
1553801_a_at	85.169701
1553802_a_at	25.351305
1553803_at	193.163879
1553804_a_at	25.359617
1553805_at	13.549401
1553808_a_at	9.745031
1553809_a_at	24.957264
1553810_a_at	22.143019
1553811_at	14.58776
1553812_at	38.60997
1553813_s_at	28.318201
1553815_a_at	14.275531
1553817_at	15.685007
1553818_x_at	13.445867
1553821_at	11.936242
1553822_at	7.916086
1553823_a_at	12.454618
1553826_a_at	78.827469
1553828_at	15.018938
1553829_at	8.652754
1553830_s_at	9.569607
1553831_at	35.81498
1553832_at	30.659338
1553834_at	8.017874
1553835_a_at	9.773312
1553837_at	30.405323
1553838_at	11.634061
1553839_at	80.741966
1553840_a_at	29.917219
1553842_at	10.879333
1553843_at	71.53241
1553844_a_at	13.218615
1553845_x_at	101.310532
1553846_at	36.545868
1553847_a_at	35.21072
1553849_at	7.183692
1553850_at	13.05628
1553851_at	8.573492
1553852_at	12.773798
1553856_s_at	13.804851
1553857_at	65.129082
1553858_at	55.649757
1553859_at	10.568526
1553860_at	23.058735
1553861_at	11.190966
1553863_at	14.371531
1553864_at	8.310465
1553865_a_at	16.886719
1553868_a_at	6.598908
1553869_at	8.199895
1553871_at	53.216206
1553872_at	55.753368
1553873_at	9.192542
1553874_a_at	24.057653
1553875_s_at	23.177429
1553876_at	8.998597
1553878_at	9.206522
1553879_a_at	17.706806
1553880_at	26.1989
1553881_at	12.249792
1553882_at	9.945657
1553883_at	6.7859
1553885_x_at	7.432401
1553886_at	8.904553
1553887_at	10.585752
1553888_at	18.630688
