ID	VALUE
236499_at	63.39606395
236584_at	28.4711179
204270_at	125.8776423
213755_s_at	76.01585699
229265_at	817.1619227
1554268_at	13.65516537
1563668_at	45.77324689
219852_s_at	128.3841449
222933_at	23.21938166
202296_s_at	1219.111506
202297_s_at	1115.273034
213114_at	42.55094224
213296_at	221.8285893
206351_s_at	139.0508116
206352_s_at	247.9213303
206080_at	63.95322442
218771_at	276.7833488
239230_at	20.64790492
232190_x_at	101.093586
233582_at	28.80703491
233960_s_at	85.09326035
209354_at	60.07808316
231835_at	345.0058954
1552930_at	81.8288891
237360_at	19.37511166
220928_s_at	22.29777275
232424_at	10.25981492
208009_s_at	74.4284039
213942_at	93.16194024
226869_at	103.4791891
224871_at	313.899623
219322_s_at	366.4553493
236381_s_at	435.495256
236382_at	63.89258028
1569502_s_at	97.80032314
213339_at	59.83855406
213340_s_at	492.8016665
1552948_at	35.08858245
230840_at	62.8199338
212904_at	1925.040487
204074_s_at	213.5166538
204075_s_at	113.7256516
243696_at	10.5369488
206752_s_at	115.4927747
222000_at	726.0773771
238010_at	148.6063671
1569604_at	118.7268891
1569895_at	167.160849
1561383_at	9.76732867
1561384_a_at	15.59938947
213471_at	205.8107555
216344_at	49.83882264
203402_at	110.281933
211791_s_at	61.95893269
213965_s_at	42.15051779
217250_s_at	12.21466687
208768_x_at	9149.923698
214042_s_at	2995.43267
220960_x_at	8979.71452
221726_at	2459.304275
221775_x_at	9459.495256
238370_x_at	7.515528414
238375_at	12.41733671
1555870_at	80.12315655
1568728_s_at	59.91073407
242882_at	52.82867253
244591_x_at	44.22231927
244759_x_at	64.61958284
201609_x_at	1249.135826
201610_at	19.09766918
201611_s_at	529.9539437
233065_at	73.81999303
221902_at	161.5468902
64942_at	342.4887427
214521_at	16.09662575
216674_at	22.23890554
231928_at	69.27785046
223549_s_at	34.54864315
233979_s_at	16.9928008
1554082_a_at	435.495256
1554084_a_at	378.6619227
218754_at	491.4840267
1555417_a_at	11.18699353
1564883_a_at	21.02172053
205025_at	124.5711662
203068_at	285.8285893
225005_at	1109.266443
213192_at	139.0508116
217658_at	56.61095839
1555360_a_at	405.8781841
215792_s_at	564.6063671
1555370_a_at	19.06245094
213268_at	15.23872676
225692_at	884.5572374
225693_s_at	959.1459837
227328_at	208.9421678
241882_at	35.79559184
201336_at	1396.75221
201337_s_at	828.2877185
211749_s_at	1541.185209
1555130_at	10.13094562
1555131_a_at	33.32007428
1569701_at	10.02883331
221045_s_at	74.27475895
207536_s_at	13.96130643
211786_at	12.71237587
200006_at	6993.987453
224657_at	634.7174782
230458_at	64.9507883
201231_s_at	7368.378006
217294_s_at	6277.482889
240258_at	117.2067127
1555572_at	9.165902487
206873_at	20.3895502
220901_at	30.06339791
227970_at	138.2501838
1555685_at	47.15548095
206933_s_at	48.09915758
221892_at	209.710972
226160_at	410.5659505
219677_at	54.26960478
226075_at	50.0998985
223296_at	861.9397005
203879_at	59.96998992
211230_s_at	29.76110589
1559638_at	117.0016382
201561_s_at	641.6193367
203081_at	305.261112
226081_at	186.9613199
226087_at	258.8651355
1569631_at	48.99168614
223692_at	41.62773338
229852_at	18.61783211
238066_at	16.6780652
202316_x_at	302.5400871
202317_s_at	651.3363537
210685_s_at	280.5048724
215533_s_at	276.4326154
226746_s_at	37.88088841
1560942_at	47.29991836
1560943_s_at	22.80084647
201118_at	1541.084329
210182_at	25.99854074
213454_at	386.9397005
203277_at	388.6074296
223518_at	330.495256
1558915_a_at	24.93032996
203503_s_at	290.7265338
33760_at	526.0497822
1553444_a_at	97.08334793
1558208_at	37.52341849
200020_at	2430.52288
201516_at	909.3841449
1559031_at	17.42235877
207541_s_at	1270.717478
202288_at	119.1714914
215381_at	44.23566107
206423_at	17.11685684
219131_at	145.0965996
229348_at	259.1619227
230474_at	35.91643977
