ID	VALUE
A_33_P3405213	-2.3755262
A_33_P3382867	0.2496317
A_33_P3359383	0.14996058
A_33_P3358143	0.26534063
A_23_P361773	-1.1836613
A_32_P228167	0.15438811
A_24_P181295	-0.87711585
A_33_P3337277	-2.8105412
A_21_P0006342	1.8326718
A_21_P0012790	3.3594356
A_21_P0007785	1.399015
A_24_P270769	-0.41505617
A_21_P0010188	0.16339892
A_24_P291598	0.38982955
A_33_P3255165	0.5247025
A_24_P256404	-0.27614638
A_33_P3331345	1.0451646
A_33_P3225522	-2.1690862
A_33_P3267270	1.2262917
A_33_P3399593	1.7061701
A_33_P3715909	0.7314158
A_23_P761	-0.36232665
A_21_P0004691	0.17859131
A_23_P165657	-0.035378423
A_21_P0013856	0.1499753
A_21_P0009055	0.39708757
A_33_P3260066	1.2279127
A_23_P406025	-2.516471
A_24_P704878	-0.007082922
A_21_P0010053	-0.7424392
A_23_P110791	-1.3957177
A_21_P0006648	0.003812629
A_21_P0014227	0.005326605
A_33_P3212395	0.008356295
A_33_P3235716	-0.48280618
A_21_P0012981	-0.920193
A_23_P78563	-0.23667718
A_24_P297480	0.13619903
A_23_P206684	0.94459444
A_23_P112311	0.77450556
A_33_P3246188	0.019511662
A_32_P201979	-4.9599876
A_21_P0011090	-3.556119
A_33_P3252381	0.010097967
A_23_P201711	1.1004248
A_33_P3316953	0.21138006
A_21_P0010964	-0.03201874
A_33_P3270009	1.1587052
A_23_P133438	3.5760856
A_23_P103361	-5.6441317
A_23_P20463	-0.529498
A_19_P00317108	0.27520463
A_23_P31161	0.44635892
A_33_P3402103	1.0433617
A_33_P3319785	-1.0376718
A_19_P00322929	0.6974835
A_21_P0001104	0.7772846
A_23_P18325	0.20719251
A_33_P3261173	0.5782786
A_23_P1083	0.77118516
A_21_P0003435	0.5705046
A_21_P0014167	-0.6918893
A_21_P0001202	0.06546626
A_23_P153480	0.068715475
A_23_P37942	-5.6859303
A_23_P24135	0.66377544
A_33_P3702055	0.95406866
A_33_P3273238	0.75521564
A_24_P198629	-0.4722481
A_21_P0004001	1.7702485
A_23_P171359	0.17110057
A_23_P155979	2.6559038
A_23_P42498	0.013115961
A_24_P398147	4.119805
A_33_P3332671	0.089964256
A_24_P272073	0.65338624
A_24_P414803	2.5343153
A_23_P54728	0.47566032
A_23_P28582	1.111638
A_33_P3250348	-0.40263605
A_33_P3339715	0.0981084
A_19_P00321878	0.319745
A_33_P3348569	0.103166774
A_33_P3216200	0.49690288
A_21_P0002808	0.10560468
A_21_P0002412	0.15811871
A_33_P3278362	2.1202545
A_21_P0007632	0.10908937
A_33_P3401146	-0.0831865
A_23_P250251	1.8554479
A_21_P0002164	1.9053584
A_23_P155514	-5.5213175
A_21_P0014798	-3.413308
A_33_P3411388	0.109772645
A_23_P143569	0.17087938
A_33_P3330468	-0.60452956
A_33_P3233499	1.6152079
A_33_P3397383	0.4245634
A_24_P135769	-0.7699472
A_33_P3288409	0.12416613
A_21_P0012213	-2.128645
A_33_P3298043	-1.5646521
A_19_P00318154	0.8866413
A_23_P251443	0.1283786
A_24_P924611	0.12996513
A_32_P141238	-3.7299685
A_21_P0011097	0.1315028
A_19_P00322850	-1.2033696
A_21_P0003825	5.908236
A_21_P0007318	1.0303969
A_21_P0012408	0.1344542
A_23_P343398	0.8742996
A_21_P0003388	0.1358569
A_23_P93750	-0.3228445
A_21_P0006167	0.13723946
A_33_P3399765	-3.4279165
A_21_P0002499	0.13859695
A_23_P167349	0.13926828
A_21_P0004945	0.13992757
A_21_P0006844	0.14058672
A_21_P0011411	-0.18745045
A_23_P79661	0.39919564
A_33_P3274349	0.14253464
A_33_P3330663	-2.391615
A_21_P0014388	0.79767704
A_21_P0005535	0.14453253
A_21_P0010202	-4.9441423
A_24_P357468	0.6071499
A_24_P232365	-4.2698226
A_24_P307964	5.177922
A_21_P0005249	2.011448
A_21_P0002056	0.15066396
A_19_P00318694	0.52185357
A_21_P0005558	0.15211925
A_21_P0010296	0.7754987
A_33_P3622472	0.2822532
A_24_P85200	-1.8128098
A_33_P3424067	2.7879648
A_24_P101642	0.1560096
A_23_P361049	0.7397642
A_21_P0013941	0.83419555
A_33_P3413558	0.15952508
A_24_P30206	0.9025067
A_19_P00811288	-0.29565337
A_23_P10025	-0.4524207
A_24_P347704	0.6040887
A_33_P3214745	1.0147616
A_21_P0012431	0.97664976
A_23_P309198	1.2896414
A_21_P0005323	0.36816022
A_21_P0012951	0.17140803
A_21_P0008046	0.778522
A_33_P3284463	-0.31658265
A_33_P3291836	0.17699623
A_24_P378987	0.48600763
A_32_P202125	-2.2224612
A_32_P221256	1.8769493
A_32_P174025	-2.9658415
A_23_P170679	0.1849802
A_21_P0004953	-0.28763464
A_24_P941643	-0.4664774
A_23_P415882	-0.10297006
A_21_P0010653	-0.006168773
A_21_P0004807	-0.004933579
A_33_P3323238	-0.007621471
A_21_P0007693	0.003293318
A_21_P0012414	0.004754186
A_21_P0008017	0.006243372
A_33_P3355503	-5.986196
A_23_P78685	-0.5308446
A_21_P0006696	0.010836757
A_23_P364567	0.012400676
A_23_P40078	-0.10135073
A_33_P3281765	1.1873553
A_33_P3373975	-1.5253214
A_21_P0008402	-0.07564261
A_23_P368558	0.55809975
A_33_P3421490	-0.18259813
A_33_P3321442	0.544691
A_33_P3396129	0.51619524
A_21_P0010788	0.34497675
A_23_P48056	-1.0478611
A_33_P3358653	0.040847212
A_33_P3338116	-0.320754
A_33_P3231437	0.051126778
A_21_P0006805	-0.707526
A_33_P3220347	0.67192066
A_33_P3310047	-0.47146124
A_21_P0014064	0.059600763
A_24_P34031	0.06122977
A_23_P6624	0.32614225
A_23_P25813	0.06453688
A_23_P14157	-6.945178
A_23_P96165	0.038317714
A_23_P114934	0.12105253
A_23_P18579	0.0395078
A_21_P0012215	0.078797266
A_23_P318604	0.11531533
A_23_P252808	0.37829497
A_33_P3334308	-0.62404066
A_21_P0007227	0.084850706
A_23_P30603	-0.58930075
A_33_P3390778	-1.9749975
A_23_P430902	0.77679634
A_19_P00805218	-1.0173788
A_21_P0008454	1.2322049
A_33_P3258244	0.09600925
A_21_P0003231	-0.33632603
A_33_P3413732	0.51849926
A_21_P0004553	-0.3257461
A_33_P3374443	-0.54826456
A_21_P0001874	0.10246514
A_21_P0003805	-0.5306868
A_23_P19624	-5.090455
A_21_P0011258	-1.5150156
A_24_P187859	-1.5456741
A_21_P0007800	0.90522593
A_23_P7253	1.4047918
A_33_P3239759	1.4188972
A_23_P92909	-0.44181672
A_24_P631848	0.5705614
A_24_P106794	0.99559504
A_23_P16032	-3.0073469
A_33_P3372566	0.49749666
A_33_P3251332	-0.14825535
A_33_P3251776	0.5838422
A_23_P52101	-0.61741346
A_21_P0006259	1.5710006
A_21_P0006843	1.1918577
A_33_P3311750	0.32239813
A_19_P00321067	0.020320943
A_32_P56525	-0.19441698
A_33_P3234118	-1.4018422
A_33_P3229587	1.7768364
A_19_P00319226	0.13273081
A_32_P35800	-0.78653127
A_33_P3325952	1.832881
A_23_P144384	0.88138294
A_33_P3366296	0.1377701
A_33_P3402545	0.13842992
A_23_P143694	-3.9508903
A_33_P3252781	-4.494843
A_32_P22501	-0.25192174
A_23_P121459	-0.8368502
A_21_P0014170	-0.029898673
A_19_P00802141	-0.8748046
A_19_P00316682	-0.25742894
A_23_P143484	0.51903063
A_21_P0002923	1.3033357
A_23_P321860	0.14716144
A_23_P140375	0.26536766
A_19_P00318775	0.22846745
A_21_P0001061	0.0342094
A_33_P3282740	-0.9017757
A_32_P141768	-5.7217517
A_32_P466877	1.6400069
A_33_P3304247	0.9040488
A_21_P0005015	0.15290016
A_33_P3326578	1.6380951
A_33_P3280213	-1.4028245
A_33_P3213645	3.3453872
A_21_P0009374	0.6446608
A_21_P0008855	0.089704074
A_24_P941896	0.15860938
A_21_P0003421	0.15957281
A_24_P397515	0.57802
A_19_P00321110	-0.73164076
A_24_P217848	0.30569357
A_33_P3343340	-0.7468824
A_21_P0011351	0.69469166
A_33_P3269373	1.0580226
A_23_P156049	0.17062469
A_23_P434919	-4.3428273
A_21_P0005933	-0.23666148
A_33_P3212305	0.1714711
A_33_P3420862	-4.053808
A_33_P3278755	0.17409928
A_21_P0001419	0.17690982
A_33_P3309206	1.1812259
A_33_P3276303	0.17993005
A_24_P367602	-5.431681
A_23_P121956	0.19338518
A_23_P502832	-0.5642185
A_33_P3424187	0.040538225
A_21_P0006505	0.25083634
A_21_P0004877	-0.36023998
A_33_P3262069	-0.72313356
A_32_P1533	-3.4038932
A_23_P74449	-3.611952
A_24_P419087	0.6082249
A_23_P83149	0.8260265
A_24_P255384	0.5289058
A_23_P141715	-1.2772027
A_33_P3305497	1.0451828
A_21_P0005929	0.008682678
A_21_P0013836	3.4009638
A_23_P28869	-1.1234894
A_23_P133904	-0.7811317
A_23_P140190	-0.5975704
A_23_P87491	-2.6005676
A_21_P0003762	0.01812919
A_21_P0000739	-0.93800163
A_21_P0012016	0.021387868
A_24_P920521	1.9813215
A_19_P00322998	0.9586963
A_33_P3278475	-0.269721
A_23_P84995	1.2860864
A_23_P305759	-0.15417959
A_33_P3215611	-0.3118911
A_23_P107513	0.38057432
A_32_P138032	3.3922343
A_21_P0007142	0.041673355
A_21_P0005340	0.043320715
A_24_P366787	1.6188741
A_33_P3422253	-1.1927725
A_24_P375849	-0.43728456
A_32_P100683	-3.527821
A_33_P3316078	0.3679423
A_21_P0011907	1.7169678
A_19_P00808033	-0.41063127
A_21_P0000604	-0.3480458
A_21_P0014173	0.8706493
A_21_P0002718	0.061956353
A_33_P3310864	0.54751587
A_33_P3421203	0.049868487
A_33_P3290082	1.2130518
A_33_P3342305	-0.987302
A_33_P3241591	-1.4860407
A_23_P102508	-0.34896374
A_21_P0013344	0.18664731
A_21_P0008022	0.074833974
A_33_P3217278	0.07638569
A_21_P0008848	-2.0488808
A_24_P415680	0.07946835
A_23_P350678	1.2031876
A_23_P151746	-0.009866685
A_33_P3322499	0.06883436
A_23_P55123	0.9477143
A_23_P306479	1.3935609
A_23_P148629	-1.0830203
A_21_P0005796	0.08974028
A_23_P45940	0.4239379
A_33_P3282836	0.08031464
A_33_P3320062	-0.07591867
A_23_P112159	0.37173834
A_33_P3408305	0.42314065
A_33_P3298460	1.2523912
A_24_P281636	0.6367464
A_24_P402588	1.3260193
A_21_P0013012	0.101757556
A_24_P287189	2.1134627
A_21_P0010840	1.0563688
A_21_P0012188	0.10531374
A_33_P3331021	-2.7275362
A_33_P3282693	1.2456545
A_21_P0014384	-1.7764707
A_33_P3851513	0.6121472
A_33_P3242603	-1.1068268
A_24_P36890	0.6113566
A_24_P99639	0.06608196
A_21_P0000808	-0.12652585
A_33_P3303380	0.09029773
A_23_P7976	-0.25553226
A_23_P253536	-4.0045013
A_33_P3309849	0.6895314
A_24_P235305	1.2410041
A_23_P8185	-0.082661614
A_24_P228302	4.808892
A_33_P3421183	-1.2944183
A_33_P3349299	-0.5388537
A_33_P3376976	0.12597133
A_21_P0010129	4.066555
A_23_P424712	0.29407787
A_32_P66364	-1.5658779
A_23_P71513	0.25404075
A_24_P917886	2.3650289
A_33_P3381513	0.13169481
A_23_P78543	2.2219553
A_33_P3242814	-1.1554853
A_24_P381555	1.5872284
A_21_P0014541	-2.4060235
A_23_P105276	0.52285385
A_21_P0005089	0.13615818
A_23_P148641	-0.10944468
A_21_P0010638	1.1826109
A_33_P3348919	0.13826945
A_23_P335239	-2.0015345
A_33_P3295803	0.37218955
A_33_P3332492	-0.15841588
A_33_P3274084	-0.872712
A_21_P0012528	-0.17423443
A_23_P312344	-0.3880786
A_24_P354689	-4.266669
A_23_P254415	0.17156607
A_24_P237753	0.21356972
A_23_P77310	0.25114068
A_21_P0011578	-1.4094844
A_21_P0006915	-0.4181464
A_33_P3282051	0.36371142
A_21_P0011884	0.14923932
A_24_P42693	3.260033
A_33_P3388067	2.6351042
A_24_P389608	0.6435895
A_32_P197524	0.77189827
A_33_P3673242	0.15529352
A_33_P3277012	1.7468629
A_24_P219971	-0.37003988
A_33_P3307728	0.15959097
A_21_P0008187	1.8385303
A_33_P3237886	0.16245571
A_21_P0005884	0.16346972
A_21_P0009001	-0.61991787
A_32_P749354	0.15056512
A_23_P154688	0.32643703
A_23_P217428	0.22744085
A_21_P0001571	1.4935224
A_21_P0003585	0.17143078
A_21_P0001358	0.17272018
A_33_P3317725	-0.1090679
A_21_P0009098	-0.06298177
A_21_P0009768	-1.5833911
A_33_P3395146	-0.4684773
A_33_P3397801	-0.45349783
A_33_P3222243	-0.5116686
A_21_P0007279	1.2049179
A_21_P0011095	1.3451805
A_33_P3334162	2.0432088
A_33_P3421178	0.72634166
A_21_P0011478	0.39342922
A_21_P0006651	-2.5625691
A_33_P3281403	-2.4789941
A_21_P0013673	-4.05E-04
A_33_P3405946	-0.32519427
A_33_P3842551	-2.450259
A_21_P0000350	0.4691504
A_33_P3349469	-0.22108458
A_23_P29057	0.008106629
A_33_P3300733	0.009599878
A_33_P3379644	-0.2717608
A_23_P411772	-0.007182561
A_21_P0001590	0.017422672
A_21_P0005607	-0.41295034
A_23_P201731	1.2641755
A_33_P3229022	-0.025382007
A_21_P0001504	0.15563633
A_23_P410115	-0.62911385
A_21_P0005521	-0.7594471
A_21_P0005073	-0.02498368
A_23_P385199	-0.8148289
A_32_P112623	-1.0843058
A_33_P3277659	0.098039635
A_23_P109452	-0.060931094
A_21_P0001452	0.03737871
A_23_P167828	3.61E-04
A_23_P301053	1.769433
A_21_P0008455	0.042515054
A_21_P0012333	-1.0773233
A_23_P114155	-0.045003958
A_23_P69329	-2.8141108
A_23_P28878	0.05540458
A_23_P252062	3.3591366
A_21_P0004053	0.43189555
A_24_P8109	2.3194695
A_33_P3468614	0.056053374
A_23_P340019	-3.6354403
A_23_P102890	-0.8356028
A_24_P74981	0.29073057
A_23_P160167	2.760439
A_23_P215832	-2.2142591
A_33_P3283971	0.013862575
A_21_P0010405	-0.011790855
A_21_P0010929	0.07236604
A_21_P0005554	0.073963545
A_33_P3415648	0.2183251
A_33_P3358863	2.910924
A_33_P3383071	0.22946766
A_21_P0010471	0.08161525
A_21_P0013202	0.03527064
A_33_P3378354	-0.34413433
A_33_P3417305	-1.6561642
A_21_P0005828	0.08896515
A_23_P37265	0.7511282
A_23_P411953	-0.04602615
A_23_P9293	0.6275759
A_21_P0011274	0.09582532
A_21_P0001795	0.09715881
A_23_P408095	0.26844406
A_32_P196021	1.6312702
A_23_P100517	0.90971386
A_23_P309224	0.23851962
A_32_P171328	0.61046594
A_33_P3422777	0.1047611
A_32_P16918	0.10597435
A_23_P422018	0.1083268
A_33_P3278877	-1.6281914
A_21_P0009967	0.11283574
A_33_P3282978	-0.08745671
A_24_P410017	-0.40344235
A_19_P00315581	-0.9586211
A_21_P0008589	0.047050003
A_23_P313981	0.120038494
A_33_P3241989	0.1219497
A_33_P3304527	0.6117096
A_24_P316489	0.5680962
A_23_P19754	-4.2198067
A_23_P63032	-1.3084596
A_33_P3405571	0.12644769
A_24_P377225	0.91456175
A_33_P3301485	1.1869394
A_21_P0004388	0.12979679
A_19_P00321136	0.41183293
A_21_P0013330	-0.5732353
A_24_P18917	0.41981503
A_21_P0013834	-4.629563
A_33_P3362869	0.38621813
A_33_P3212799	-0.637146
A_24_P362193	-2.311256
A_33_P3356035	0.34217426
A_21_P0012877	0.74336016
A_33_P3334150	0.13950576
A_23_P162336	0.22121818
A_23_P170888	-2.3845353
A_23_P48022	0.14156023
A_23_P301328	0.5719762
A_33_P3312885	0.14296103
A_21_P0009463	1.4091575
A_23_P93823	0.11087037
A_33_P3361472	3.8942027
A_33_P3316696	0.07432034
A_33_P3350621	-0.044619516
A_21_P0000732	-0.23427393
A_21_P0009915	0.1478159
A_21_P0007212	1.325722
A_33_P3255631	-0.6488753
A_33_P3370521	-0.7040415
A_33_P3211924	-0.35756022
A_21_P0012331	0.2690559
A_21_P0004910	0.15371515
A_21_P0000385	0.92094755
A_33_P3360456	-1.7452549
A_21_P0013209	0.15695858
A_24_P353619	-1.9939718
A_21_P0007595	0.1605456
A_24_P344516	1.5983295
A_23_P23869	-0.48301518
A_23_P52610	0.100242525
A_33_P3257460	-0.010635386
A_21_P0011965	1.3166744
A_33_P3309734	0.16780034
A_21_P0001552	1.2483984
A_21_P0008358	-2.0237246
A_23_P103775	-2.3701253
A_21_P0002634	-0.8733396
A_23_P338603	0.3436443
A_21_P0013761	-2.8870854
A_23_P41987	0.10527936
A_21_P0001381	-0.8096594
A_33_P3377060	0.20272543
A_23_P72537	0.25242808
A_21_P0005610	0.6548499
A_21_P0009701	0.4872765
A_24_P322444	0.15173428
A_23_P148568	-2.674318
A_32_P117464	0.74669826
A_21_P0014663	-2.7575061
A_24_P649388	1.5726243
A_21_P0011808	-0.57356644
A_21_P0006286	0.006112367
A_23_P410128	1.1090577
A_21_P0012319	0.009039408
A_21_P0005411	0.010534423
A_19_P00811048	1.1119409
A_23_P218317	-0.8936928
A_21_P0013905	0.015187196
A_21_P0007099	0.01675049
A_23_P86660	0.878006
A_21_P0014062	0.019942058
A_21_P0013274	1.9296227
A_33_P3279820	1.006968
A_24_P318939	0.38603497
A_33_P3218910	0.026496258
A_23_P35000	0.68379027
A_24_P294851	0.3962307
A_23_P46045	-3.1569455
A_32_P204376	0.7337708
A_33_P3250209	1.4924055
A_24_P107897	-0.12236013
A_21_P0004268	0.03824687
A_23_P203420	0.70690435
A_21_P0002625	0.043335233
A_24_P323635	0.103660464
A_23_P166716	0.33541203
A_21_P0008884	-3.863894
A_24_P123347	0.51326364
A_32_P402924	0.053467225
A_23_P387071	0.20800687
A_23_P56680	-0.77399254
A_23_P106024	1.501791
A_21_P0010849	0.35400653
A_33_P3760125	-0.9582414
A_21_P0007795	0.06668574
A_19_P00317628	0.06990681
A_33_P3221793	0.24478292
A_21_P0005594	0.028554117
A_33_P3402354	0.3601793
A_33_P3296592	-0.3334121
A_33_P3234580	1.0472668
A_21_P0003416	0.080769226
A_33_P3369286	0.076018475
A_33_P3255354	-0.18754534
A_24_P85511	-0.19432253
A_32_P202759	2.8084779
A_23_P361405	0.65406793
A_24_P38815	-0.4777231
A_24_P256552	-0.8019246
A_24_P67027	-0.5076495
A_33_P3380850	-1.70049
A_24_P926783	-2.8616843
A_24_P147242	-0.006240108
A_33_P3278211	-1.6908998
A_33_P3612589	-0.81754774
A_23_P89812	0.5135069
A_23_P154986	0.044178136
A_33_P3378284	-0.5959252
A_21_P0008677	0.10768274
A_33_P3370570	0.10885574
A_33_P3412945	0.50861734
A_21_P0004065	-3.9526985
A_33_P3366053	-2.0554142
A_33_P3305250	-0.12618044
A_19_P00806320	0.49604127
A_33_P3408943	0.4818105
A_24_P21831	0.3307447
A_33_P3395274	-0.42871952
A_24_P194337	0.5215664
A_33_P3365037	-0.08223232
A_24_P410582	0.01853283
A_33_P3289780	-0.72867495
A_21_P0011796	-0.017242419
A_21_P0008569	0.12429615
A_32_P211418	0.12607487
A_23_P73023	-3.0476885
A_23_P125265	-0.064025864
A_21_P0007592	-1.1822392
A_33_P3232277	0.72436416
A_24_P108311	-0.055724125
A_23_P108244	-0.5596122
A_33_P3254331	-1.7153424
A_23_P133694	-0.5626573
A_33_P3415247	0.371759
A_21_P0000506	-1.0783081
A_23_P381203	0.50346714
A_21_P0014910	0.13720584
A_23_P139123	-1.9458947
A_24_P201381	-0.03407193
A_33_P3405680	-1.5623966
A_32_P182439	-1.1784325
A_33_P3212684	1.149776
A_33_P3210885	-0.33363718
A_33_P3388061	-0.023951102
A_23_P103661	-0.37235245
A_32_P793319	0.12583263
A_23_P71598	-2.4405174
A_21_P0003039	1.4921883
A_21_P0012048	0.9445819
A_23_P502269	0.22134978
A_21_P0008894	0.15217172
A_23_P63219	-0.31956676
A_21_P0013001	-1.9946226
A_23_P326142	-0.68797594
A_21_P0007975	0.15699159
A_21_P0012116	0.6037779
A_23_P301886	2.9859831
A_19_P00800195	-0.84196883
A_23_P30243	-4.5592933
A_33_P3714325	0.16151436
A_32_P34138	0.105681084
A_24_P149124	-5.456059
A_21_P0014682	1.598703
A_33_P3270639	0.49980685
A_21_P0005863	0.16779849
A_33_P3298935	0.16895485
A_23_P212608	-3.1793036
A_23_P60016	0.5004444
A_33_P3237542	0.17266525
A_24_P328872	0.55457586
A_33_P3382553	0.7308748
A_33_P3342180	0.17805418
A_21_P0011562	0.52224773
A_23_P400378	1.7948427
A_21_P0014815	1.8105893
A_19_P00321648	0.5280778
A_21_P0014805	0.1896418
A_33_P3296562	0.81264865
A_21_P0010559	-0.90920883
A_33_P3291594	0.34843493
A_33_P3389926	-4.5259113
A_24_P371962	0.3373087
A_21_P0007796	0.51522833
A_21_P0000432	-0.69573027
A_33_P3321293	-0.24153431
A_21_P0002789	0.17903313
A_21_P0006514	0.005550026
A_24_P68183	-2.9131663
A_23_P66481	1.084859
A_21_P0008797	0.011486108
A_32_P92489	-1.407655
A_33_P3396239	0.2468003
A_33_P3372985	7.670233
A_21_P0009953	0.0208662
A_23_P28015	-0.5508298
A_33_P3332145	-0.44638535
A_23_P44436	0.025727771
A_23_P72025	0.7316017
A_33_P3245539	-3.0582979
A_33_P3264272	1.6911708
A_24_P358328	-1.1900169
A_23_P112548	0.518063
A_33_P3406904	-0.8704247
A_33_P3250566	0.040788863
A_33_P3222807	0.04249151
A_33_P3366028	3.450571
A_21_P0012346	0.045851126
A_33_P3333985	2.1976547
A_21_P0013814	-0.40730947
A_33_P3282307	0.05090947
A_33_P3322892	0.05427955
A_24_P359117	-0.031145947
A_23_P301360	-0.73171043
A_23_P85209	-2.526747
A_23_P41872	0.72300345
A_21_P0009759	-1.5808995
A_23_P904	-2.9993942
A_21_P0011738	0.06581103
A_33_P3216718	0.06741992
A_23_P152949	-0.5460377
A_23_P329016	1.2296828
A_33_P3226060	-4.0321045
A_33_P3286873	0.6898536
A_33_P3404685	1.1174692
A_24_P148499	1.3891854
A_33_P3354703	0.08143484
A_21_P0001407	-1.0597665
A_33_P3407990	0.037542596
A_21_P0012828	0.08875994
A_21_P0000529	1.1675603
A_33_P3353116	-0.019288003
A_21_P0001505	0.0929484
A_23_P211417	0.09698387
A_21_P0006414	0.09832224
A_24_P40907	0.9623355
A_21_P0011937	0.4207144
A_33_P3344169	1.1103635
A_23_P386442	1.3942773
A_33_P3371509	-0.6773243
A_23_P80068	0.34922117
A_33_P3285580	1.16294
A_33_P3368879	0.10940043
A_33_P3253902	-0.115022115
A_23_P46936	-0.50438356
A_23_P933	0.20768642
A_24_P417706	1.0738611
A_33_P3400171	0.5345811
A_32_P204722	0.08428385
A_33_P3387786	-1.390198
A_23_P55468	0.38249213
A_21_P0005692	0.12104083
A_33_P3241071	-1.2481463
A_33_P3398618	0.1229436
A_33_P3262560	-0.31986865
A_23_P378526	-0.36290455
A_23_P144578	0.31823745
A_21_P0005077	0.12745377
A_33_P3331228	-0.08578533
A_33_P3333762	1.247163
A_21_P0000208	-0.36499014
A_21_P0007839	0.13162135
A_19_P00809368	-2.9174476
A_33_P3322430	-1.1055919
A_21_P0010880	-2.4457307
A_21_P0009138	1.6850743
A_21_P0003865	0.1362383
A_33_P3311165	2.2383757
A_21_P0003115	0.13920331
A_33_P3411165	0.81355095
A_33_P3243399	-1.1368457
A_23_P100868	0.33714098
A_23_P53450	0.37157723
A_33_P3244931	0.033364184
A_32_P100258	0.22948642
A_33_P3334826	0.32601684
A_21_P0006284	0.14489532
A_21_P0004365	0.7178469
A_23_P46928	-1.6692554
A_23_P164284	3.9519043
A_24_P196851	0.12951083
A_21_P0009567	0.14844818
A_24_P188071	-0.6808482
A_33_P3390843	0.14991562
A_23_P393727	-1.9902278
A_21_P0000192	1.5258856
A_23_P316637	0.15216072
A_21_P0000316	1.1958765
A_33_P3371215	0.15452348
A_32_P57854	-0.3913928
A_33_P3279730	0.726448
A_21_P0008771	0.1605756
A_19_P00319525	0.7261238
A_23_P140373	-1.4429146
A_21_P0001862	0.16452765
A_33_P3400763	2.3700829
A_33_P3332052	-0.37122196
A_23_P419602	1.0880405
A_23_P342024	0.17134878
A_23_P21785	1.0747977
A_19_P00323005	0.17390065
A_21_P0013419	0.17665254
A_24_P333716	1.0253572
A_33_P3374559	-0.017534764
A_33_P3351615	-0.5589656
A_33_P3407057	0.1336079
A_21_P0001408	0.8675766
A_24_P180680	-0.26792908
A_23_P159920	-0.20623022
A_23_P65930	-0.19995208
A_23_P213832	0.3523532
A_21_P0006808	-0.6000461
A_21_P0010383	1.869465
A_21_P0010971	-0.001405869
A_32_P401091	-1.61E-04
A_23_P301247	-0.4948092
A_33_P3664161	-0.6843529
A_21_P0011342	-2.1386564
A_21_P0010435	0.007995805
A_21_P0006802	0.010862532
A_33_P3237704	0.49291414
A_23_P127288	0.013870581
A_19_P00322212	-1.1532454
A_21_P0012661	0.017032826
A_23_P304716	1.2595139
A_23_P154566	-5.8778567
A_23_P85188	0.6942768
A_33_P3379081	0.193393
A_21_P0013715	0.028283471
A_33_P3263274	-0.97323716
A_21_P0005335	0.70253575
A_33_P3280729	-1.8978862
A_21_P0009893	0.024217645
A_23_P211039	-6.2181697
A_24_P186216	0.7380405
A_33_P3293958	-1.9246418
A_24_P112941	-4.7728214
A_21_P0000867	-1.1761304
A_33_P3449815	-0.22088945
A_33_P3375720	0.87814575
A_33_P3490572	0.050048567
A_33_P3321317	1.7091088
A_23_P319423	-1.4522514
A_33_P3403044	1.1868011
A_33_P3217704	-1.163442
A_33_P3261182	-0.29585648
A_23_P351305	-1.2997944
A_33_P3246804	-0.06514835
A_33_P3876985	-0.21560667
A_23_P351328	0.068157166
A_21_P0006867	-0.98283976
A_33_P3265314	0.071303755
A_21_P0006992	0.07287203
A_21_P0003758	0.07448009
A_33_P3350259	0.077569574
A_33_P3268507	1.491356
A_23_P84070	0.1812067
A_32_P489986	-0.87247694
A_21_P0002707	0.08647658
A_23_P100501	0.61400414
A_21_P0007585	0.57423216
A_33_P3359071	-0.15751845
A_23_P57236	-2.056418
A_23_P148047	1.3523902
A_23_P152330	-1.5912213
A_23_P359430	-0.33729175
A_33_P3309414	0.10019456
A_33_P3464025	0.101497896
A_23_P140848	0.28589827
A_33_P3398533	0.7842864
A_24_P944222	0.9738874
A_33_P3213155	-1.9895538
A_23_P48166	0.88589287
A_21_P0013082	1.1748432
A_33_P3340990	0.614099
A_33_P3348079	-0.20435455
A_33_P3329769	-3.7643063
A_21_P0002109	0.20663999
A_23_P431346	0.7143636
A_21_P0002602	-0.8315268
A_24_P12136	-2.5265837
A_21_P0010772	-3.0882952
A_24_P127159	1.3765894
A_23_P403588	-0.5948719
A_33_P3351554	-2.9238024
A_21_P0003735	-1.815867
A_21_P0013623	0.124394126
A_21_P0009993	-0.46390817
A_19_P00805367	0.23212898
A_19_P00812314	-0.3963381
A_21_P0005207	0.3868808
A_33_P3226680	4.337651
A_21_P0002866	0.23018262
A_21_P0004759	0.13529564
A_33_P3379886	-1.0882592
A_21_P0002757	0.13681108
A_21_P0010588	2.675467
A_24_P408715	-0.41856793
A_33_P3320112	1.1805798
A_19_P00316528	1.7978231
A_23_P147450	0.004652017
A_21_P0004428	0.14122748
A_33_P3213726	0.7409995
A_21_P0009624	0.14266473
A_33_P3246178	-1.1532985
A_33_P3689678	1.1354538
A_33_P3368109	0.9059782
A_21_P0006147	0.6333789
A_21_P0012362	0.6041722
A_23_P80382	0.6792383
A_21_P0005704	1.0304596
A_21_P0003937	0.15064383
A_33_P3278801	-0.6840272
A_21_P0000865	0.33327577
A_21_P0014631	-4.0754704
A_21_P0008077	0.15534943
A_23_P348257	-4.8492746
A_32_P189204	0.8127233
A_23_P48495	-0.9365221
A_23_P154188	0.001287575
A_23_P204158	0.59975624
A_21_P0011112	0.16154465
A_23_P72697	0.39706993
